credit_card,amount,25%,50%,75%,credit_limit,date
8535612911733195,922.69,33.28,51.22,70.43,16000,2015-09-15 19:15:09
8535612911733195,885.69,33.28,51.22,70.43,16000,2015-09-03 21:16:21
8535612911733195,866.96,33.28,51.22,70.43,16000,2015-09-24 18:42:23
8535612911733195,973.39,33.28,51.22,70.43,16000,2015-08-28 22:07:31
8535612911733195,913.78,33.28,51.22,70.43,16000,2015-09-23 17:43:58
8535612911733195,935.07,33.28,51.22,70.43,16000,2015-08-15 18:45:40
8535612911733195,972.91,33.28,51.22,70.43,16000,2015-10-22 17:43:46
8536914250563809,968.27,50.26,80.315,110.775,14000,2015-08-28 14:31:34
8536914250563809,825.09,50.26,80.315,110.775,14000,2015-09-25 22:53:45
8536914250563809,998.42,50.26,80.315,110.775,14000,2015-08-03 22:44:36
8536914250563809,900.33,50.26,80.315,110.775,14000,2015-09-10 21:34:59
8536914250563809,837.38,50.26,80.315,110.775,14000,2015-10-23 20:46:04
8540644680323289,892.52,66.79,106.23,159.16,8000,2015-08-31 21:54:32
8540644680323289,998.66,66.79,106.23,159.16,8000,2015-10-09 20:39:21
8540644680323289,889.17,66.79,106.23,159.16,8000,2015-08-20 20:49:52
8550977182819809,802.27,17.355,25.6,36.73,20000,2015-10-12 00:21:17
8550977182819809,813.06,17.355,25.6,36.73,20000,2015-08-15 18:30:04
8550977182819809,849.36,17.355,25.6,36.73,20000,2015-10-13 19:37:42
8550977182819809,932.81,17.355,25.6,36.73,20000,2015-09-29 19:00:14
8550977182819809,905.48,17.355,25.6,36.73,20000,2015-09-03 18:43:32
8550977182819809,862.18,17.355,25.6,36.73,20000,2015-09-20 23:36:55
8550977182819809,962.31,17.355,25.6,36.73,20000,2015-09-25 20:38:24
8550977182819809,938.93,17.355,25.6,36.73,20000,2015-08-19 19:20:36
8550977182819809,890.73,17.355,25.6,36.73,20000,2015-08-04 22:37:38
8550977182819809,981.86,17.355,25.6,36.73,20000,2015-09-19 20:22:51
8550977182819809,873.41,17.355,25.6,36.73,20000,2015-10-22 21:52:44
8550977182819809,877.42,17.355,25.6,36.73,20000,2015-08-17 19:27:27
8550977182819809,982.52,17.355,25.6,36.73,20000,2015-09-11 19:55:04
8550977182819809,945.09,17.355,25.6,36.73,20000,2015-10-19 18:10:35
8550977182819809,818.78,17.355,25.6,36.73,20000,2015-08-19 22:00:07
8553746017036332,940.3,34.88,55.03,76.38,6000,2015-08-27 01:48:59
8553746017036332,983.53,34.88,55.03,76.38,6000,2015-09-02 20:15:49
8553746017036332,844.24,34.88,55.03,76.38,6000,2015-08-19 00:38:17
8561516016778095,970.47,16.83,25.0,36.51,10000,2015-08-21 04:08:54
8561516016778095,915.48,16.83,25.0,36.51,10000,2015-10-07 18:45:39
8561516016778095,904.21,16.83,25.0,36.51,10000,2015-10-22 17:37:40
8561516016778095,998.32,16.83,25.0,36.51,10000,2015-09-14 20:22:48
8561516016778095,955.95,16.83,25.0,36.51,10000,2015-10-25 02:47:20
8561516016778095,818.89,16.83,25.0,36.51,10000,2015-09-28 18:29:26
8561516016778095,902.82,16.83,25.0,36.51,10000,2015-08-05 20:07:03
8561516016778095,828.07,16.83,25.0,36.51,10000,2015-08-05 17:27:47
8561516016778095,997.26,16.83,25.0,36.51,10000,2015-08-10 17:53:20
8561516016778095,985.98,16.83,25.0,36.51,10000,2015-09-23 22:52:10
8561516016778095,875.86,16.83,25.0,36.51,10000,2015-09-11 23:03:22
8569454397966652,855.75,42.835,69.98,98.9875,16000,2015-08-08 00:57:28
8569454397966652,947.68,42.835,69.98,98.9875,16000,2015-09-25 21:49:58
8569454397966652,818.44,42.835,69.98,98.9875,16000,2015-10-20 00:29:43
8569454397966652,844.79,42.835,69.98,98.9875,16000,2015-10-02 21:56:59
8569454397966652,843.55,42.835,69.98,98.9875,16000,2015-08-26 20:34:50
8569454397966652,848.89,42.835,69.98,98.9875,16000,2015-10-29 20:26:23
8569454397966652,892.73,42.835,69.98,98.9875,16000,2015-09-02 23:14:07
8569454397966652,887.6,42.835,69.98,98.9875,16000,2015-10-06 20:26:48
8569454397966652,816.62,42.835,69.98,98.9875,16000,2015-09-07 21:06:45
8571851067025602,872.33,84.5,132.88,184.83,30000,2015-10-01 20:16:10
8571851067025602,992.75,84.5,132.88,184.83,30000,2015-10-15 12:53:43
8571851067025602,860.64,84.5,132.88,184.83,30000,2015-09-18 18:31:27
8571851067025602,957.01,84.5,132.88,184.83,30000,2015-08-21 21:11:24
8571851067025602,843.52,84.5,132.88,184.83,30000,2015-10-09 19:52:21
8595793418524025,890.51,59.725,99.315,136.89,14000,2015-09-02 18:21:28
8595793418524025,929.53,59.725,99.315,136.89,14000,2015-09-03 21:00:29
8595793418524025,849.85,59.725,99.315,136.89,14000,2015-09-02 18:28:17
8596603091812656,926.67,14.12,19.38,26.32,5000,2015-08-30 01:32:27
8596603091812656,838.47,14.12,19.38,26.32,5000,2015-08-15 19:45:05
8596603091812656,941.21,14.12,19.38,26.32,5000,2015-08-14 12:24:11
8618599746674974,965.53,26.33,42.885,60.78,20000,2015-07-31 21:38:45
8618599746674974,898.4,26.33,42.885,60.78,20000,2015-10-24 22:26:54
8618599746674974,990.83,26.33,42.885,60.78,20000,2015-09-23 02:18:59
8618599746674974,820.02,26.33,42.885,60.78,20000,2015-08-21 22:19:43
8618599746674974,855.73,26.33,42.885,60.78,20000,2015-09-16 23:48:26
8618599746674974,945.11,26.33,42.885,60.78,20000,2015-10-25 23:06:17
8618599746674974,935.86,26.33,42.885,60.78,20000,2015-10-01 20:50:00
8625961993043126,837.58,21.14,33.05,44.7225,10000,2015-09-17 20:06:58
8625961993043126,849.64,21.14,33.05,44.7225,10000,2015-09-24 22:49:39
8625961993043126,997.52,21.14,33.05,44.7225,10000,2015-08-26 17:53:42
8625961993043126,883.04,21.14,33.05,44.7225,10000,2015-09-19 03:55:23
8660372645853870,888.88,37.6,58.48,87.5275,4000,2015-09-13 16:38:34
8660372645853870,914.36,37.6,58.48,87.5275,4000,2015-08-10 19:25:11
8660372645853870,897.27,37.6,58.48,87.5275,4000,2015-10-30 02:30:37
8660372645853870,887.76,37.6,58.48,87.5275,4000,2015-10-10 21:37:15
8675614747234783,993.85,73.5525,110.775,152.2575,10000,2015-09-13 18:26:57
8675614747234783,814.39,73.5525,110.775,152.2575,10000,2015-09-30 21:48:05
8675614747234783,910.3,73.5525,110.775,152.2575,10000,2015-10-24 20:35:57
8675614747234783,819.42,73.5525,110.775,152.2575,10000,2015-08-04 01:57:51
8675614747234783,832.2,73.5525,110.775,152.2575,10000,2015-10-29 22:44:32
8699513399693713,856.5,9.7925,14.165,19.0525,9000,2015-08-31 18:41:10
8699513399693713,930.72,9.7925,14.165,19.0525,9000,2015-10-01 20:49:23
8699513399693713,886.12,9.7925,14.165,19.0525,9000,2015-08-28 23:52:07
8699513399693713,934.59,9.7925,14.165,19.0525,9000,2015-10-30 00:49:39
8699513399693713,983.61,9.7925,14.165,19.0525,9000,2015-08-08 19:49:36
8699513399693713,817.05,9.7925,14.165,19.0525,9000,2015-08-16 23:54:33
8699513399693713,883.04,9.7925,14.165,19.0525,9000,2015-07-31 21:17:07
8699513399693713,907.19,9.7925,14.165,19.0525,9000,2015-08-11 03:53:05
8702495698901225,959.18,67.37,105.73,149.2025,30000,2015-10-14 00:13:01
8702495698901225,921.96,67.37,105.73,149.2025,30000,2015-10-01 02:34:33
8702495698901225,952.32,67.37,105.73,149.2025,30000,2015-08-03 00:27:26
8702495698901225,982.48,67.37,105.73,149.2025,30000,2015-09-04 22:14:24
8702495698901225,833.17,67.37,105.73,149.2025,30000,2015-08-23 00:59:07
8702495698901225,970.74,67.37,105.73,149.2025,30000,2015-09-11 19:40:49
8702495698901225,995.9,67.37,105.73,149.2025,30000,2015-08-26 23:38:04
8702495698901225,894.6,67.37,105.73,149.2025,30000,2015-08-07 22:16:08
8702495698901225,833.48,67.37,105.73,149.2025,30000,2015-10-22 19:31:01
8702495698901225,921.48,67.37,105.73,149.2025,30000,2015-08-27 01:12:00
8702495698901225,852.78,67.37,105.73,149.2025,30000,2015-09-26 22:58:54
8707235956924043,816.09,49.025,83.64,123.405,10000,2015-08-01 00:35:01
8707235956924043,964.56,49.025,83.64,123.405,10000,2015-09-23 17:25:58
8707235956924043,974.31,49.025,83.64,123.405,10000,2015-10-01 16:37:56
8736638781823948,899.95,25.015,42.32,55.955,5000,2015-08-21 21:18:12
8736638781823948,968.21,25.015,42.32,55.955,5000,2015-08-28 20:50:29
8736638781823948,978.35,25.015,42.32,55.955,5000,2015-08-27 00:44:14
8746120498341854,805.45,66.3,101.15,148.7625,18000,2015-10-27 03:12:26
8746120498341854,839.3,66.3,101.15,148.7625,18000,2015-10-01 16:55:57
8765140629962839,925.7,62.455,92.53,124.47,27000,2015-10-24 21:29:19
8765140629962839,816.8,62.455,92.53,124.47,27000,2015-08-09 02:22:46
8765140629962839,962.47,62.455,92.53,124.47,27000,2015-09-19 22:32:38
8765140629962839,954.04,62.455,92.53,124.47,27000,2015-09-10 22:43:48
8765140629962839,802.61,62.455,92.53,124.47,27000,2015-10-11 20:18:28
8765140629962839,984.19,62.455,92.53,124.47,27000,2015-08-07 16:02:19
8765140629962839,829.01,62.455,92.53,124.47,27000,2015-10-21 21:37:32
8765140629962839,818.62,62.455,92.53,124.47,27000,2015-09-09 15:27:58
8765140629962839,921.7,62.455,92.53,124.47,27000,2015-10-27 22:56:51
8765140629962839,837.5,62.455,92.53,124.47,27000,2015-10-02 14:46:27
8765140629962839,979.98,62.455,92.53,124.47,27000,2015-09-13 18:51:57
8765140629962839,817.01,62.455,92.53,124.47,27000,2015-09-27 22:48:37
8765140629962839,839.73,62.455,92.53,124.47,27000,2015-09-10 00:02:42
8766575362057055,851.89,24.1625,36.72,52.1675,6000,2015-10-08 23:03:45
8766575362057055,898.73,24.1625,36.72,52.1675,6000,2015-09-11 20:28:26
8766575362057055,881.07,24.1625,36.72,52.1675,6000,2015-09-01 22:12:16
8766575362057055,870.35,24.1625,36.72,52.1675,6000,2015-08-22 00:04:33
8766575362057055,819.45,24.1625,36.72,52.1675,6000,2015-10-03 22:37:29
8766575362057055,926.22,24.1625,36.72,52.1675,6000,2015-10-17 01:41:45
8766575362057055,822.44,24.1625,36.72,52.1675,6000,2015-10-29 19:56:15
8766575362057055,980.61,24.1625,36.72,52.1675,6000,2015-08-19 21:14:00
8766575362057055,899.64,24.1625,36.72,52.1675,6000,2015-10-14 18:50:54
8770230229094697,979.3,57.92,92.45,132.94,4000,2015-08-23 21:17:38
8774466977695404,994.11,71.16,94.29,142.59,4000,2015-09-06 21:06:30
8779597037686839,935.85,51.01,85.94,126.85,10000,2015-09-01 22:45:31
8779597037686839,800.36,51.01,85.94,126.85,10000,2015-10-08 21:38:10
8779597037686839,934.1,51.01,85.94,126.85,10000,2015-09-18 05:38:22
8822567299944562,979.21,43.62,73.41,101.66,10000,2015-08-06 20:03:40
8822567299944562,907.49,43.62,73.41,101.66,10000,2015-08-18 22:21:45
8822567299944562,836.51,43.62,73.41,101.66,10000,2015-08-21 23:37:38
8864950135729370,936.31,16.4925,23.9,31.6,3000,2015-09-10 23:19:56
8867710239543529,921.62,12.78,17.67,23.1975,6000,2015-08-09 20:13:52
8867710239543529,845.01,12.78,17.67,23.1975,6000,2015-10-22 19:53:37
8867710239543529,820.37,12.78,17.67,23.1975,6000,2015-10-02 03:26:38
8867710239543529,856.61,12.78,17.67,23.1975,6000,2015-08-02 17:26:41
8886885444601763,911.3,25.405,34.45,47.1375,10000,2015-07-31 22:23:34
8889611665372298,836.51,71.86,90.28,115.24,4000,2015-08-20 23:15:23
8896425420278012,980.44,58.4625,88.08,118.9775,6000,2015-09-25 22:51:07
8896425420278012,939.49,58.4625,88.08,118.9775,6000,2015-09-11 16:57:20
8896425420278012,851.0,58.4625,88.08,118.9775,6000,2015-10-02 01:05:29
8896425420278012,926.52,58.4625,88.08,118.9775,6000,2015-09-22 20:13:46
8896425420278012,915.78,58.4625,88.08,118.9775,6000,2015-10-19 21:38:12
8896425420278012,822.35,58.4625,88.08,118.9775,6000,2015-10-15 22:31:33
8896425420278012,862.34,58.4625,88.08,118.9775,6000,2015-08-02 20:46:17
8896425420278012,939.32,58.4625,88.08,118.9775,6000,2015-09-02 22:49:24
8896425420278012,964.45,58.4625,88.08,118.9775,6000,2015-09-18 02:32:05
8924903425751823,869.73,38.94,75.48,100.9,10000,2015-08-07 23:37:11
8924903425751823,855.94,38.94,75.48,100.9,10000,2015-08-14 21:06:00
8930627115152996,899.45,33.345,50.66,70.2725,20000,2015-10-14 18:23:08
8930627115152996,858.58,33.345,50.66,70.2725,20000,2015-08-21 19:27:18
8930627115152996,996.5,33.345,50.66,70.2725,20000,2015-08-14 19:28:46
8930627115152996,931.84,33.345,50.66,70.2725,20000,2015-10-21 22:04:39
8930627115152996,967.71,33.345,50.66,70.2725,20000,2015-10-27 16:39:26
8930627115152996,914.09,33.345,50.66,70.2725,20000,2015-10-26 19:29:56
8930627115152996,934.45,33.345,50.66,70.2725,20000,2015-10-22 20:52:56
8930627115152996,836.58,33.345,50.66,70.2725,20000,2015-10-19 23:08:20
8930627115152996,906.81,33.345,50.66,70.2725,20000,2015-10-14 20:32:12
8938296722055540,904.85,90.515,155.375,218.7625,36000,2015-09-19 00:24:08
8938296722055540,928.59,90.515,155.375,218.7625,36000,2015-09-26 16:31:51
8938296722055540,967.8,90.515,155.375,218.7625,36000,2015-09-11 20:04:35
8938296722055540,945.77,90.515,155.375,218.7625,36000,2015-09-05 02:25:28
8938296722055540,884.04,90.515,155.375,218.7625,36000,2015-08-01 19:13:32
8938296722055540,832.16,90.515,155.375,218.7625,36000,2015-08-07 23:39:16
8938296722055540,970.75,90.515,155.375,218.7625,36000,2015-08-14 00:24:48
8938296722055540,872.77,90.515,155.375,218.7625,36000,2015-09-26 01:39:32
8938296722055540,836.36,90.515,155.375,218.7625,36000,2015-09-07 17:49:27
8938296722055540,973.26,90.515,155.375,218.7625,36000,2015-08-04 22:14:21
8938296722055540,889.46,90.515,155.375,218.7625,36000,2015-09-06 20:04:12
8938296722055540,928.35,90.515,155.375,218.7625,36000,2015-08-17 21:24:26
8938296722055540,900.34,90.515,155.375,218.7625,36000,2015-10-16 16:20:57
8955392958618753,819.49,45.68,69.41,96.23,20000,2015-08-22 00:19:22
8955392958618753,824.75,45.68,69.41,96.23,20000,2015-08-27 20:11:25
8955392958618753,859.16,45.68,69.41,96.23,20000,2015-08-05 00:08:19
8955392958618753,830.52,45.68,69.41,96.23,20000,2015-10-22 01:08:59
8972201384562696,995.53,40.0275,60.05,92.445,5000,2015-08-22 18:08:50
8972201384562696,823.37,40.0275,60.05,92.445,5000,2015-10-21 20:03:43
8972201384562696,982.68,40.0275,60.05,92.445,5000,2015-08-30 20:58:21
8972201384562696,859.45,40.0275,60.05,92.445,5000,2015-09-04 00:22:15
8972201384562696,883.0,40.0275,60.05,92.445,5000,2015-10-17 01:55:15
8972201384562696,872.97,40.0275,60.05,92.445,5000,2015-10-27 18:32:51
8972201384562696,832.95,40.0275,60.05,92.445,5000,2015-09-19 00:46:40
8972201384562696,854.93,40.0275,60.05,92.445,5000,2015-08-20 22:58:23
8972201384562696,944.36,40.0275,60.05,92.445,5000,2015-07-31 13:23:14
8972201384562696,950.12,40.0275,60.05,92.445,5000,2015-10-09 18:45:39
8972201384562696,814.0,40.0275,60.05,92.445,5000,2015-08-27 18:29:31
8990491830039318,997.36,83.22,99.91,121.91,4000,2015-09-10 18:19:00
8997872842487770,928.1,28.6575,43.8,60.82,16000,2015-10-01 20:52:32
8997872842487770,812.39,28.6575,43.8,60.82,16000,2015-09-27 20:38:13
8997872842487770,958.37,28.6575,43.8,60.82,16000,2015-10-16 17:02:20
8997872842487770,974.83,28.6575,43.8,60.82,16000,2015-09-18 20:46:54
8997872842487770,935.62,28.6575,43.8,60.82,16000,2015-09-23 21:20:38
8997872842487770,942.43,28.6575,43.8,60.82,16000,2015-08-29 23:51:25
8997872842487770,873.0,28.6575,43.8,60.82,16000,2015-09-28 20:03:28
8997872842487770,873.3,28.6575,43.8,60.82,16000,2015-09-03 21:58:58
8997872842487770,973.29,28.6575,43.8,60.82,16000,2015-08-28 18:10:20
8997872842487770,956.9,28.6575,43.8,60.82,16000,2015-08-01 23:13:33
8997872842487770,811.12,28.6575,43.8,60.82,16000,2015-10-29 21:01:18
8997872842487770,887.96,28.6575,43.8,60.82,16000,2015-08-29 19:42:29
9021391556427712,837.82,28.175,42.54,57.7225,8000,2015-09-18 17:23:54
9021391556427712,963.13,28.175,42.54,57.7225,8000,2015-08-15 19:17:10
9021391556427712,863.52,28.175,42.54,57.7225,8000,2015-09-05 20:11:53
9021391556427712,869.36,28.175,42.54,57.7225,8000,2015-09-11 18:36:10
9021391556427712,877.13,28.175,42.54,57.7225,8000,2015-07-31 21:11:39
9031216392913950,958.35,28.96,40.59,56.61,9000,2015-09-09 22:14:32
9031216392913950,888.32,28.96,40.59,56.61,9000,2015-10-29 01:10:41
9031216392913950,813.96,28.96,40.59,56.61,9000,2015-09-03 00:35:40
9031216392913950,825.12,28.96,40.59,56.61,9000,2015-09-18 23:52:45
9043793084665932,861.91,56.215,96.11,143.49,20000,2015-10-16 17:54:21
9043793084665932,950.38,56.215,96.11,143.49,20000,2015-10-03 00:38:02
9043793084665932,978.66,56.215,96.11,143.49,20000,2015-08-13 19:16:21
9043793084665932,986.95,56.215,96.11,143.49,20000,2015-09-22 17:01:11
9043793084665932,928.49,56.215,96.11,143.49,20000,2015-09-25 23:38:39
9043793084665932,973.28,56.215,96.11,143.49,20000,2015-08-28 16:00:48
9043793084665932,921.44,56.215,96.11,143.49,20000,2015-08-22 01:06:51
9043793084665932,945.07,56.215,96.11,143.49,20000,2015-10-25 22:09:55
9043793084665932,980.99,56.215,96.11,143.49,20000,2015-10-10 20:03:09
9043793084665932,922.23,56.215,96.11,143.49,20000,2015-09-22 20:21:35
9066991493609928,988.96,37.6425,55.915,83.3125,15000,2015-08-23 00:13:25
9066991493609928,906.86,37.6425,55.915,83.3125,15000,2015-08-01 00:03:14
9066991493609928,896.01,37.6425,55.915,83.3125,15000,2015-08-07 21:02:56
9066991493609928,970.47,37.6425,55.915,83.3125,15000,2015-10-15 17:29:49
9066991493609928,894.33,37.6425,55.915,83.3125,15000,2015-10-16 20:06:22
9066991493609928,823.97,37.6425,55.915,83.3125,15000,2015-08-06 21:50:01
9074496478473876,841.37,40.47,75.75,113.405,7000,2015-10-09 21:11:57
9076783251687962,829.21,72.87,115.21,150.93,6000,2015-09-02 17:04:32
9076783251687962,814.2,72.87,115.21,150.93,6000,2015-09-09 23:50:20
9081330229975376,833.1,20.0925,33.035,42.1375,5000,2015-09-22 21:15:46
9081330229975376,824.45,20.0925,33.035,42.1375,5000,2015-08-12 18:16:09
9081330229975376,860.99,20.0925,33.035,42.1375,5000,2015-10-24 23:08:32
9081330229975376,980.19,20.0925,33.035,42.1375,5000,2015-10-03 21:07:33
9081330229975376,837.28,20.0925,33.035,42.1375,5000,2015-10-09 21:04:33
9119845117528812,934.72,49.775,74.31,104.195,15000,2015-09-17 21:30:32
9119845117528812,900.31,49.775,74.31,104.195,15000,2015-09-09 20:36:50
9119845117528812,894.46,49.775,74.31,104.195,15000,2015-09-10 20:05:41
9119845117528812,852.2,49.775,74.31,104.195,15000,2015-08-23 22:29:07
9119845117528812,949.73,49.775,74.31,104.195,15000,2015-08-05 23:49:27
9119845117528812,948.74,49.775,74.31,104.195,15000,2015-10-02 19:51:40
9119845117528812,929.44,49.775,74.31,104.195,15000,2015-10-22 15:57:34
9119845117528812,929.26,49.775,74.31,104.195,15000,2015-08-14 23:19:00
9119845117528812,809.77,49.775,74.31,104.195,15000,2015-10-02 21:35:43
9143914562725960,951.69,32.56,53.64,75.54,12000,2015-08-25 17:51:04
9143914562725960,836.99,32.56,53.64,75.54,12000,2015-10-13 19:47:01
9143914562725960,816.11,32.56,53.64,75.54,12000,2015-10-21 00:44:01
9143914562725960,936.99,32.56,53.64,75.54,12000,2015-10-25 20:04:35
9143914562725960,825.63,32.56,53.64,75.54,12000,2015-08-31 23:02:03
9143914562725960,855.61,32.56,53.64,75.54,12000,2015-10-01 16:02:58
9143914562725960,844.8,32.56,53.64,75.54,12000,2015-09-30 22:32:22
9143914562725960,938.91,32.56,53.64,75.54,12000,2015-08-14 23:00:24
9143914562725960,922.94,32.56,53.64,75.54,12000,2015-10-05 18:16:38
9143914562725960,981.59,32.56,53.64,75.54,12000,2015-09-24 22:37:26
9143914562725960,863.86,32.56,53.64,75.54,12000,2015-08-23 21:59:55
9143914562725960,881.95,32.56,53.64,75.54,12000,2015-08-21 23:04:18
9143914562725960,919.38,32.56,53.64,75.54,12000,2015-10-29 16:26:41
9143914562725960,807.39,32.56,53.64,75.54,12000,2015-08-09 20:38:30
9194498820553808,866.09,80.98,128.71,172.96,36000,2015-09-25 21:22:31
9194498820553808,919.48,80.98,128.71,172.96,36000,2015-08-18 15:03:52
9194498820553808,931.84,80.98,128.71,172.96,36000,2015-10-28 21:01:19
9194498820553808,993.76,80.98,128.71,172.96,36000,2015-08-08 02:49:19
9194498820553808,958.28,80.98,128.71,172.96,36000,2015-09-12 21:26:44
9194498820553808,839.12,80.98,128.71,172.96,36000,2015-10-01 19:30:25
9194498820553808,839.27,80.98,128.71,172.96,36000,2015-09-23 16:04:44
9194498820553808,926.43,80.98,128.71,172.96,36000,2015-09-07 18:00:49
9194498820553808,988.04,80.98,128.71,172.96,36000,2015-08-01 23:09:22
9194498820553808,976.65,80.98,128.71,172.96,36000,2015-09-02 21:59:15
9194498820553808,930.14,80.98,128.71,172.96,36000,2015-10-29 20:02:10
9213346056999744,879.34,71.83,111.94,154.045,20000,2015-10-03 00:40:56
9213346056999744,867.92,71.83,111.94,154.045,20000,2015-09-22 19:07:31
9213346056999744,959.14,71.83,111.94,154.045,20000,2015-08-14 21:45:54
9213346056999744,868.4,71.83,111.94,154.045,20000,2015-08-27 19:48:59
9213346056999744,846.25,71.83,111.94,154.045,20000,2015-07-31 16:38:40
9213346056999744,850.59,71.83,111.94,154.045,20000,2015-08-26 17:22:29
9224205015351942,825.3,30.9175,48.9,73.595,6000,2015-10-29 17:25:02
9224205015351942,822.24,30.9175,48.9,73.595,6000,2015-10-30 01:25:48
9245298182395396,997.77,57.155,93.25,123.985,28000,2015-08-22 17:16:00
9245298182395396,815.23,57.155,93.25,123.985,28000,2015-08-22 01:17:28
9245298182395396,976.16,57.155,93.25,123.985,28000,2015-10-24 19:20:44
9245298182395396,839.55,57.155,93.25,123.985,28000,2015-09-06 17:54:29
9245298182395396,986.57,57.155,93.25,123.985,28000,2015-08-25 21:22:19
9245298182395396,888.86,57.155,93.25,123.985,28000,2015-09-26 00:32:47
9245298182395396,832.94,57.155,93.25,123.985,28000,2015-09-07 19:46:01
9245298182395396,922.14,57.155,93.25,123.985,28000,2015-09-23 21:47:16
9245298182395396,950.88,57.155,93.25,123.985,28000,2015-10-19 18:50:12
9246395935309352,949.03,62.86,102.3,147.24,30000,2015-08-28 21:19:07
9246395935309352,865.34,62.86,102.3,147.24,30000,2015-09-16 19:38:06
9246395935309352,883.11,62.86,102.3,147.24,30000,2015-08-20 19:49:18
9246395935309352,910.37,62.86,102.3,147.24,30000,2015-09-05 15:59:30
9256164582502904,910.85,40.8475,69.685,104.35,7000,2015-09-21 20:24:29
9262144464078962,997.79,66.91,103.44,153.04,12000,2015-08-07 21:21:38
9262144464078962,844.71,66.91,103.44,153.04,12000,2015-08-28 23:21:19
9262144464078962,907.34,66.91,103.44,153.04,12000,2015-09-09 19:41:12
9262144464078962,888.25,66.91,103.44,153.04,12000,2015-08-31 18:11:49
9262144464078962,997.33,66.91,103.44,153.04,12000,2015-08-27 23:03:26
9262144464078962,862.13,66.91,103.44,153.04,12000,2015-10-08 20:06:28
9264972320343248,917.11,40.46,63.42,90.06,14000,2015-09-14 23:48:57
9264972320343248,851.74,40.46,63.42,90.06,14000,2015-10-18 19:50:07
9264972320343248,956.63,40.46,63.42,90.06,14000,2015-09-12 20:30:17
9264972320343248,822.02,40.46,63.42,90.06,14000,2015-09-16 18:18:03
9264972320343248,978.45,40.46,63.42,90.06,14000,2015-09-14 19:16:22
9266231744455912,897.53,48.1425,79.92,114.1625,7000,2015-08-20 22:24:50
9271294569681900,907.41,55.1275,95.075,126.505,8000,2015-10-20 21:11:33
9273979691375096,905.25,44.175,65.91,96.065,12000,2015-10-20 20:16:53
9273979691375096,922.95,44.175,65.91,96.065,12000,2015-08-06 17:20:07
9273979691375096,822.59,44.175,65.91,96.065,12000,2015-08-31 00:36:33
9273979691375096,805.95,44.175,65.91,96.065,12000,2015-08-28 00:39:42
9273979691375096,856.13,44.175,65.91,96.065,12000,2015-10-02 22:27:00
9304374049217870,855.43,37.6625,67.1,93.77,14000,2015-10-08 18:50:35
9304374049217870,973.24,37.6625,67.1,93.77,14000,2015-09-24 19:36:14
9304374049217870,869.33,37.6625,67.1,93.77,14000,2015-10-26 01:34:39
9304374049217870,830.83,37.6625,67.1,93.77,14000,2015-10-16 01:40:02
9304374049217870,911.99,37.6625,67.1,93.77,14000,2015-07-31 23:17:57
9304374049217870,907.09,37.6625,67.1,93.77,14000,2015-10-19 21:43:36
9304374049217870,886.24,37.6625,67.1,93.77,14000,2015-10-04 21:10:38
9304374049217870,854.17,37.6625,67.1,93.77,14000,2015-08-26 19:49:43
9309465343004132,850.75,34.18,56.12,82.53,21000,2015-08-01 18:02:50
9309465343004132,964.36,34.18,56.12,82.53,21000,2015-08-25 20:06:56
9309465343004132,940.95,34.18,56.12,82.53,21000,2015-09-11 00:42:40
9309465343004132,937.98,34.18,56.12,82.53,21000,2015-10-10 21:08:42
9309465343004132,871.83,34.18,56.12,82.53,21000,2015-08-20 01:16:34
9309465343004132,884.17,34.18,56.12,82.53,21000,2015-08-09 23:17:48
9309465343004132,923.0,34.18,56.12,82.53,21000,2015-10-06 01:08:33
9309465343004132,930.05,34.18,56.12,82.53,21000,2015-08-19 18:52:51
9309465343004132,857.14,34.18,56.12,82.53,21000,2015-09-23 21:01:02
9309465343004132,828.02,34.18,56.12,82.53,21000,2015-10-08 22:52:55
9309465343004132,886.18,34.18,56.12,82.53,21000,2015-10-17 15:59:20
9309465343004132,896.18,34.18,56.12,82.53,21000,2015-08-16 18:30:25
9309465343004132,996.34,34.18,56.12,82.53,21000,2015-08-09 18:01:01
9309465343004132,945.92,34.18,56.12,82.53,21000,2015-08-20 19:15:02
9309465343004132,874.08,34.18,56.12,82.53,21000,2015-08-29 00:18:44
9309465343004132,801.5,34.18,56.12,82.53,21000,2015-09-22 21:44:39
9310902645401474,880.48,40.12,64.79,89.35,20000,2015-10-05 14:30:41
9310902645401474,854.08,40.12,64.79,89.35,20000,2015-10-01 22:23:02
9310902645401474,829.28,40.12,64.79,89.35,20000,2015-08-14 21:01:50
9310902645401474,849.05,40.12,64.79,89.35,20000,2015-09-09 22:23:45
9310902645401474,865.67,40.12,64.79,89.35,20000,2015-09-03 20:17:46
9310902645401474,948.27,40.12,64.79,89.35,20000,2015-10-18 20:21:53
9311226148341480,936.32,30.6475,49.875,67.6325,12000,2015-10-29 16:18:52
9311226148341480,973.25,30.6475,49.875,67.6325,12000,2015-09-26 19:18:00
9311226148341480,895.6,30.6475,49.875,67.6325,12000,2015-10-12 20:17:35
9311226148341480,950.0,30.6475,49.875,67.6325,12000,2015-09-18 01:07:12
9311226148341480,814.45,30.6475,49.875,67.6325,12000,2015-10-02 21:40:37
9311226148341480,818.21,30.6475,49.875,67.6325,12000,2015-08-20 22:10:18
9311226148341480,824.72,30.6475,49.875,67.6325,12000,2015-09-16 23:27:56
